有價證券代號及名稱,國際證券辨識號碼(ISIN,Code),上市日,市場別,產業別,CFICode,備註
上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證
737791,宏觀群益27購01,TW22Z7377916,2022/12/20,上櫃,,RWSCCA,
737792,振曜群益27購01,TW22Z7377924,2022/12/20,上櫃,,RWSCCA,
737793,良維中信27購01,TW22Z7377932,2022/12/20,上櫃,,RWSCCE,
737794,茂迪中信26購01,TW22Z7377940,2022/12/20,上櫃,,RWSCCE,
737795,耕興中信26購01,TW22Z7377957,2022/12/20,上櫃,,RWSCCE,
737796,耕興中信27購01,TW22Z7377965,2022/12/20,上櫃,,RWSCCE,
737797,力旺永豐27購01,TW22Z7377973,2022/12/20,上櫃,,RWSCCA,
737798,閎康永豐28購01,TW22Z7377981,2022/12/20,上櫃,,RWSCCA,
737799,鈺太永豐27購01,TW22Z7377999,2022/12/20,上櫃,,RWSCCA,
737800,環球晶元富26購01,TW22Z7378005,2022/12/20,上櫃,,RWSCCA,
737801,M31凱基27購03,TW22Z7378013,2022/12/20,上櫃,,RWSCCA,
737802,力旺凱基26購04,TW22Z7378021,2022/12/20,上櫃,,RWSCCA,
737803,力旺凱基28購04,TW22Z7378039,2022/12/20,上櫃,,RWSCCA,
737804,元太凱基27購09,TW22Z7378047,2022/12/20,上櫃,,RWSCCA,
737805,先進光凱基27購01,TW22Z7378054,2022/12/20,上櫃,,RWSCCA,
737806,同致凱基26購01,TW22Z7378062,2022/12/20,上櫃,,RWSCCA,
737807,建達凱基26購02,TW22Z7378070,2022/12/20,上櫃,,RWSCCA,
737808,鈊象凱基28購02,TW22Z7378088,2022/12/20,上櫃,,RWSCCA,
737809,萬泰科凱基26購01,TW22Z7378096,2022/12/20,上櫃,,RWSCCA,
737810,精材凱基26購01,TW22Z7378104,2022/12/20,上櫃,,RWSCCA,
737811,廣運凱基26購01,TW22Z7378112,2022/12/20,上櫃,,RWSCCA,
737812,德微凱基27購01,TW22Z7378120,2022/12/20,上櫃,,RWSCCA,
737813,光頡富邦2B購01,TW22Z7378138,2022/12/20,上櫃,,RWSCCA,
737814,大宇資元大29購01,TW22Z7378146,2022/12/20,上櫃,,RWSCCA,
737815,大江元大26購04,TW22Z7378153,2022/12/20,上櫃,,RWSCCA,
737816,大學光元大26購02,TW22Z7378161,2022/12/20,上櫃,,RWSCCA,
737817,伍豐元大26購01,TW22Z7378179,2022/12/20,上櫃,,RWSCCA,
737818,系統電元大26購04,TW22Z7378187,2022/12/20,上櫃,,RWSCCA,
737819,家登元大26購02,TW22Z7378195,2022/12/20,上櫃,,RWSCCA,
737820,振曜元大26購03,TW22Z7378203,2022/12/20,上櫃,,RWSCCA,
737821,榮剛元大26購03,TW22Z7378211,2022/12/20,上櫃,,RWSCCA,
737822,聯亞元大26購05,TW22Z7378229,2022/12/20,上櫃,,RWSCCA,
737823,元太國泰28購01,TW22Z7378237,2022/12/20,上櫃,,RWSCCA,
737824,譜瑞國泰28購01,TW22Z7378245,2022/12/21,上櫃,,RWSCCA,
737825,雍智群益26購01,TW22Z7378252,2022/12/21,上櫃,,RWSCCA,
737826,業強中信26購01,TW22Z7378260,2022/12/21,上櫃,,RWSCCE,
737827,業強中信27購01,TW22Z7378278,2022/12/21,上櫃,,RWSCCE,
737828,中菲行永豐26購01,TW22Z7378286,2022/12/21,上櫃,,RWSCCA,
737829,晶呈永豐28購01,TW22Z7378294,2022/12/21,上櫃,,RWSCCA,
737830,雍智永豐27購01,TW22Z7378302,2022/12/21,上櫃,,RWSCCA,
737831,台半國票27購03,TW22Z7378310,2022/12/21,上櫃,,RWSCCA,
737832,先進光國票27購01,TW22Z7378328,2022/12/21,上櫃,,RWSCCA,
737833,雍智國票27購01,TW22Z7378336,2022/12/21,上櫃,,RWSCCA,
737834,廣運國票27購01,TW22Z7378344,2022/12/21,上櫃,,RWSCCA,
737835,譜瑞元富26購02,TW22Z7378351,2022/12/21,上櫃,,RWSCCA,
737836,元太凱基26購09,TW22Z7378369,2022/12/21,上櫃,,RWSCCA,
737837,雍智凱基26購01,TW22Z7378377,2022/12/21,上櫃,,RWSCCA,
737838,廣運凱基26購02,TW22Z7378385,2022/12/21,上櫃,,RWSCCA,
737839,廣積凱基26購02,TW22Z7378393,2022/12/21,上櫃,,RWSCCA,
737840,M31元大26購09,TW22Z7378401,2022/12/21,上櫃,,RWSCCA,
737841,M31元大2A購02,TW22Z7378419,2022/12/21,上櫃,,RWSCCA,
737842,M31元大2B購01,TW22Z7378427,2022/12/21,上櫃,,RWSCCA,
737843,千附精元大26購01,TW22Z7378435,2022/12/21,上櫃,,RWSCCA,
737844,大學光元大26購03,TW22Z7378443,2022/12/21,上櫃,,RWSCCA,
737845,光頡元大26購02,TW22Z7378450,2022/12/21,上櫃,,RWSCCA,
737846,良維元大26購03,TW22Z7378468,2022/12/21,上櫃,,RWSCCA,
737847,岳豐元大26購01,TW22Z7378476,2022/12/21,上櫃,,RWSCCA,
737848,博智元大26購02,TW22Z7378484,2022/12/21,上櫃,,RWSCCA,
737849,鈊象元大2C購02,TW22Z7378492,2022/12/21,上櫃,,RWSCCA,
737850,萬潤元大26購02,TW22Z7378500,2022/12/21,上櫃,,RWSCCA,
737851,榮剛元大26購04,TW22Z7378518,2022/12/21,上櫃,,RWSCCA,
737852,碩禾元大26購02,TW22Z7378526,2022/12/21,上櫃,,RWSCCA,
737853,聯亞元大26購06,TW22Z7378534,2022/12/21,上櫃,,RWSCCA,
737854,鐿鈦元大26購01,TW22Z7378542,2022/12/21,上櫃,,RWSCCA,
737855,驊訊元大26購02,TW22Z7378559,2022/12/21,上櫃,,RWSCCA,
737856,群聯富邦29購02,TW22Z7378567,2022/12/21,上櫃,,RWSCCA,
737857,元太元富26購04,TW22Z7378575,2022/12/22,上櫃,,RWSCCA,
737858,元太元富26購05,TW22Z7378583,2022/12/22,上櫃,,RWSCCA,
737859,千附精凱基26購01,TW22Z7378591,2022/12/22,上櫃,,RWSCCA,
737860,中天凱基2A購02,TW22Z7378609,2022/12/22,上櫃,,RWSCCA,
737861,六角凱基28購02,TW22Z7378617,2022/12/22,上櫃,,RWSCCA,
737862,宏觀凱基26購01,TW22Z7378625,2022/12/22,上櫃,,RWSCCA,
737863,鈊象凱基27購01,TW22Z7378633,2022/12/22,上櫃,,RWSCCA,
737864,鈦昇凱基26購01,TW22Z7378641,2022/12/22,上櫃,,RWSCCA,
737865,鐿鈦凱基27購01,TW22Z7378658,2022/12/22,上櫃,,RWSCCA,
737866,雍智永豐28購01,TW22Z7378666,2022/12/22,上櫃,,RWSCCA,
737867,世界中信28購01,TW22Z7378674,2022/12/22,上櫃,,RWSCCE,
737868,鈦昇中信27購01,TW22Z7378682,2022/12/22,上櫃,,RWSCCE,
737869,鈦昇中信28購01,TW22Z7378690,2022/12/22,上櫃,,RWSCCE,
737870,朋程群益26購03,TW22Z7378708,2022/12/22,上櫃,,RWSCCA,
737871,91APP*國票27購02,TW22Z7378716,2022/12/22,上櫃,,RWSCCA,
737872,大江國票27購03,TW22Z7378724,2022/12/22,上櫃,,RWSCCA,
737873,由田國票27購02,TW22Z7378732,2022/12/22,上櫃,,RWSCCA,
737874,晶呈國票27購02,TW22Z7378740,2022/12/22,上櫃,,RWSCCA,
737875,翔名國票27購01,TW22Z7378757,2022/12/22,上櫃,,RWSCCA,
737876,鈊象兆豐28購01,TW22Z7378765,2022/12/22,上櫃,,RWSCCA,
737877,合晶元大26購03,TW22Z7378773,2022/12/22,上櫃,,RWSCCA,
737878,佳邦元大26購01,TW22Z7378781,2022/12/22,上櫃,,RWSCCA,
737879,美琪瑪元大26購04,TW22Z7378799,2022/12/22,上櫃,,RWSCCA,
737880,胡連元大26購03,TW22Z7378807,2022/12/22,上櫃,,RWSCCA,
737881,茂達元大26購04,TW22Z7378815,2022/12/22,上櫃,,RWSCCA,
737882,創惟元大26購03,TW22Z7378823,2022/12/22,上櫃,,RWSCCA,
737883,博智元大26購03,TW22Z7378831,2022/12/22,上櫃,,RWSCCA,
737884,廣積國泰28購01,TW22Z7378849,2022/12/23,上櫃,,RWSCCA,
737885,元太群益26購10,TW22Z7378856,2022/12/23,上櫃,,RWSCCA,
737886,91APP*中信28購01,TW22Z7378864,2022/12/23,上櫃,,RWSCCE,
737887,弘塑中信26購01,TW22Z7378872,2022/12/23,上櫃,,RWSCCE,
737888,美琪瑪永豐27購02,TW22Z7378880,2022/12/23,上櫃,,RWSCCA,
737889,雍智永豐26購01,TW22Z7378898,2022/12/23,上櫃,,RWSCCA,
737890,群聯富邦29購03,TW22Z7378906,2022/12/23,上櫃,,RWSCCA,
737891,世界元富26購01,TW22Z7378914,2022/12/23,上櫃,,RWSCCA,
737892,91APP*凱基27購02,TW22Z7378922,2022/12/23,上櫃,,RWSCCA,
737893,大江凱基26購03,TW22Z7378930,2022/12/23,上櫃,,RWSCCA,
737894,旺矽凱基26購03,TW22Z7378948,2022/12/23,上櫃,,RWSCCA,
737895,原相凱基26購01,TW22Z7378955,2022/12/23,上櫃,,RWSCCA,
737896,泰博凱基26購01,TW22Z7378963,2022/12/23,上櫃,,RWSCCA,
737897,鈊象凱基27購02,TW22Z7378971,2022/12/23,上櫃,,RWSCCA,
737898,大江元大26購05,TW22Z7378989,2022/12/23,上櫃,,RWSCCA,
737899,元太元大2C購01,TW22Z7378997,2022/12/23,上櫃,,RWSCCA,
737900,良維元大26購04,TW22Z7379003,2022/12/23,上櫃,,RWSCCA,
737901,環球晶兆豐26購01,TW22Z7379011,2022/12/23,上櫃,,RWSCCA,
737902,光隆國票26購01,TW22Z7379029,2022/12/26,上櫃,,RWSCCA,
737903,雍智國票27購02,TW22Z7379037,2022/12/26,上櫃,,RWSCCA,
737904,91APP*永豐28購01,TW22Z7379045,2022/12/26,上櫃,,RWSCCA,
737905,中探針永豐26購02,TW22Z7379052,2022/12/26,上櫃,,RWSCCA,
737906,光隆永豐26購01,TW22Z7379060,2022/12/26,上櫃,,RWSCCA,
737907,元太群益26購11,TW22Z7379078,2022/12/26,上櫃,,RWSCCA,
737908,創惟群益26購02,TW22Z7379086,2022/12/26,上櫃,,RWSCCA,
737909,中天國泰28購01,TW22Z7379094,2022/12/26,上櫃,,RWSCCA,
737910,先進光元富26購01,TW22Z7379102,2022/12/26,上櫃,,RWSCCA,
737911,中天凱基27購06,TW22Z7379110,2022/12/26,上櫃,,RWSCCA,
737912,元太凱基26購10,TW22Z7379128,2022/12/26,上櫃,,RWSCCA,
737913,宇峻凱基26購01,TW22Z7379136,2022/12/26,上櫃,,RWSCCA,
737914,萬泰科凱基27購01,TW22Z7379144,2022/12/26,上櫃,,RWSCCA,
737915,榮剛凱基2A購01,TW22Z7379151,2022/12/26,上櫃,,RWSCCA,
737916,聯亞凱基26購02,TW22Z7379169,2022/12/26,上櫃,,RWSCCA,
737917,91APP*元大26購02,TW22Z7379177,2022/12/26,上櫃,,RWSCCA,
737918,昇達科元大26購02,TW22Z7379185,2022/12/26,上櫃,,RWSCCA,
737919,胡連元大26購04,TW22Z7379193,2022/12/26,上櫃,,RWSCCA,
737920,精星元大26購01,TW22Z7379201,2022/12/26,上櫃,,RWSCCA,
737921,廣積元大26購03,TW22Z7379219,2022/12/26,上櫃,,RWSCCA,
737922,大江國票27購04,TW22Z7379227,2022/12/27,上櫃,,RWSCCA,
737923,欣銓國票27購01,TW22Z7379235,2022/12/27,上櫃,,RWSCCA,
737924,泰博國票27購01,TW22Z7379243,2022/12/27,上櫃,,RWSCCA,
737925,元太康和26購01,TW22Z7379250,2022/12/27,上櫃,,RWSCCA,
737926,穩懋康和27購02,TW22Z7379268,2022/12/27,上櫃,,RWSCCA,
737927,六角國泰28購01,TW22Z7379276,2022/12/27,上櫃,,RWSCCA,
737928,91APP*群益27購02,TW22Z7379284,2022/12/27,上櫃,,RWSCCA,
737929,鈦昇群益26購01,TW22Z7379292,2022/12/27,上櫃,,RWSCCA,
737930,同致元富29購01,TW22Z7379300,2022/12/27,上櫃,,RWSCCA,
737931,東洋元富26購01,TW22Z7379318,2022/12/27,上櫃,,RWSCCA,
737932,元太凱基26購11,TW22Z7379326,2022/12/27,上櫃,,RWSCCA,
737933,元太凱基2A購02,TW22Z7379334,2022/12/27,上櫃,,RWSCCA,
737934,大江元大26購06,TW22Z7379342,2022/12/27,上櫃,,RWSCCA,
737935,元太元大2C購02,TW22Z7379359,2022/12/27,上櫃,,RWSCCA,
737936,台半元大26購05,TW22Z7379367,2022/12/27,上櫃,,RWSCCA,
737937,亞信元大26購02,TW22Z7379375,2022/12/27,上櫃,,RWSCCA,
737938,金居元大26購04,TW22Z7379383,2022/12/27,上櫃,,RWSCCA,
737939,胡連元大29購01,TW22Z7379391,2022/12/27,上櫃,,RWSCCA,
737940,創惟元大26購04,TW22Z7379409,2022/12/27,上櫃,,RWSCCA,
737941,雙鴻元大26購03,TW22Z7379417,2022/12/27,上櫃,,RWSCCA,
737942,信昌電中信27購01,TW22Z7379425,2022/12/27,上櫃,,RWSCCE,
737943,大江永豐27購02,TW22Z7379433,2022/12/27,上櫃,,RWSCCA,
737944,鐿鈦永豐26購01,TW22Z7379441,2022/12/27,上櫃,,RWSCCA,
737945,91APP*凱基27購03,TW22Z7379458,2022/12/28,上櫃,,RWSCCA,
737946,大江凱基26購04,TW22Z7379466,2022/12/28,上櫃,,RWSCCA,
737947,元太凱基26購12,TW22Z7379474,2022/12/28,上櫃,,RWSCCA,
737948,北基凱基29購01,TW22Z7379482,2022/12/28,上櫃,,RWSCCA,
737949,91APP*國票27購03,TW22Z7379490,2022/12/28,上櫃,,RWSCCA,
737950,91APP*康和26購01,TW22Z7379508,2022/12/28,上櫃,,RWSCCA,
737951,力旺康和28購02,TW22Z7379516,2022/12/28,上櫃,,RWSCCA,
737952,榮剛富邦26購01,TW22Z7379524,2022/12/28,上櫃,,RWSCCA,
737953,環球晶國泰28購01,TW22Z7379532,2022/12/28,上櫃,,RWSCCA,
737954,力旺群益27購01,TW22Z7379540,2022/12/28,上櫃,,RWSCCA,
737955,台半群益27購02,TW22Z7379557,2022/12/28,上櫃,,RWSCCA,
737956,鐿鈦群益26購01,TW22Z7379565,2022/12/28,上櫃,,RWSCCA,
737957,元太中信29購03,TW22Z7379573,2022/12/28,上櫃,,RWSCCE,
737958,力旺永豐27購02,TW22Z7379581,2022/12/28,上櫃,,RWSCCA,
737959,朋程永豐28購01,TW22Z7379599,2022/12/28,上櫃,,RWSCCA,
737960,泰博永豐27購01,TW22Z7379607,2022/12/28,上櫃,,RWSCCA,
737961,群聯永豐27購01,TW22Z7379615,2022/12/28,上櫃,,RWSCCA,
737962,91APP*元大26購03,TW22Z7379623,2022/12/28,上櫃,,RWSCCA,
737963,91APP*元大26購04,TW22Z7379631,2022/12/28,上櫃,,RWSCCA,
737964,91APP*元大26購05,TW22Z7379649,2022/12/28,上櫃,,RWSCCA,
737965,大宇資元大26購02,TW22Z7379656,2022/12/28,上櫃,,RWSCCA,
737966,大江元大26購07,TW22Z7379664,2022/12/28,上櫃,,RWSCCA,
737967,大江元大26購08,TW22Z7379672,2022/12/28,上櫃,,RWSCCA,
737968,大江元大26購09,TW22Z7379680,2022/12/28,上櫃,,RWSCCA,
737969,旺矽元大26購04,TW22Z7379698,2022/12/28,上櫃,,RWSCCA,
737970,長聖元富29購01,TW22Z7379706,2022/12/29,上櫃,,RWSCCA,
737971,元太凱基2A購03,TW22Z7379714,2022/12/29,上櫃,,RWSCCA,
737972,朋程凱基26購02,TW22Z7379722,2022/12/29,上櫃,,RWSCCA,
737973,長聖凱基26購01,TW22Z7379730,2022/12/29,上櫃,,RWSCCA,
737974,長聖凱基2A購01,TW22Z7379748,2022/12/29,上櫃,,RWSCCA,
737975,家登凱基26購06,TW22Z7379755,2022/12/29,上櫃,,RWSCCA,
737976,耕興凱基26購01,TW22Z7379763,2022/12/29,上櫃,,RWSCCA,
737977,閎康凱基26購02,TW22Z7379771,2022/12/29,上櫃,,RWSCCA,
737978,萬泰科凱基26購02,TW22Z7379789,2022/12/29,上櫃,,RWSCCA,
737979,雍智凱基26購02,TW22Z7379797,2022/12/29,上櫃,,RWSCCA,
737980,長聖國票27購01,TW22Z7379805,2022/12/29,上櫃,,RWSCCA,
737981,群聯國票27購04,TW22Z7379813,2022/12/29,上櫃,,RWSCCA,
737982,雍智國票27購03,TW22Z7379821,2022/12/29,上櫃,,RWSCCA,
737983,朋程康和27購01,TW22Z7379839,2022/12/29,上櫃,,RWSCCA,
737984,美琪瑪兆豐26購01,TW22Z7379847,2022/12/29,上櫃,,RWSCCA,
737985,長聖富邦28購01,TW22Z7379854,2022/12/29,上櫃,,RWSCCA,
737986,長聖群益26購01,TW22Z7379862,2022/12/29,上櫃,,RWSCCA,
737987,大學光元大26購04,TW22Z7379870,2022/12/29,上櫃,,RWSCCA,
737988,元太元大29購02,TW22Z7379888,2022/12/29,上櫃,,RWSCCA,
737989,亞信元大26購03,TW22Z7379896,2022/12/29,上櫃,,RWSCCA,
737990,昇達科元大26購03,TW22Z7379904,2022/12/29,上櫃,,RWSCCA,
737991,中探針永豐28購01,TW22Z7379912,2022/12/29,上櫃,,RWSCCA,
737992,生展永豐27購01,TW22Z7379920,2022/12/29,上櫃,,RWSCCA,
737993,長聖永豐28購01,TW22Z7379938,2022/12/29,上櫃,,RWSCCA,
737994,晟德永豐27購01,TW22Z7379946,2022/12/29,上櫃,,RWSCCA,
737995,晶呈永豐26購01,TW22Z7379953,2022/12/29,上櫃,,RWSCCA,
737996,聚和永豐26購01,TW22Z7379961,2022/12/29,上櫃,,RWSCCA,
737997,寶雅永豐26購01,TW22Z7379979,2022/12/29,上櫃,,RWSCCA,
737998,大江中信26購01,TW22Z7379987,2022/12/29,上櫃,,RWSCCE,
737999,生展中信26購01,TW22Z7379995,2022/12/29,上櫃,,RWSCCE,
738000,長聖中信29購01,TW22Z7380001,2022/12/29,上櫃,,RWSCCE,
738001,大學光國票27購01,TW22Z7380019,2022/12/30,上櫃,,RWSCCA,
738002,中探針國票27購01,TW22Z7380027,2022/12/30,上櫃,,RWSCCA,
738003,安勤國票26購01,TW22Z7380035,2022/12/30,上櫃,,RWSCCA,
738004,朋程國票27購01,TW22Z7380043,2022/12/30,上櫃,,RWSCCA,
738005,家登國票26購02,TW22Z7380050,2022/12/30,上櫃,,RWSCCA,
738006,家登國票27購01,TW22Z7380068,2022/12/30,上櫃,,RWSCCA,
738007,聯亞國票27購01,TW22Z7380076,2022/12/30,上櫃,,RWSCCA,
738008,家登麥證26購01,TW22Z7380084,2022/12/30,上櫃,,RWSCCE,
738009,台半兆豐28購01,TW22Z7380092,2022/12/30,上櫃,,RWSCCA,
738010,長聖富邦26購01,TW22Z7380100,2022/12/30,上櫃,,RWSCCA,
738011,元太台新26購01,TW22Z7380118,2022/12/30,上櫃,,RWSCCE,
738012,中天凱基28購01,TW22Z7380126,2022/12/30,上櫃,,RWSCCA,
738013,中光電凱基26購01,TW22Z7380134,2022/12/30,上櫃,,RWSCCA,
738014,元太凱基28購06,TW22Z7380142,2022/12/30,上櫃,,RWSCCA,
738015,元太群益26購12,TW22Z7380159,2022/12/30,上櫃,,RWSCCA,
738016,久元中信26購01,TW22Z7380167,2022/12/30,上櫃,,RWSCCE,
738017,千附精中信26購01,TW22Z7380175,2022/12/30,上櫃,,RWSCCE,
738018,岳豐中信26購01,TW22Z7380183,2022/12/30,上櫃,,RWSCCE,
738019,朋程中信26購01,TW22Z7380191,2022/12/30,上櫃,,RWSCCE,
738020,神盾中信26購01,TW22Z7380209,2022/12/30,上櫃,,RWSCCE,
738021,聚和中信26購01,TW22Z7380217,2022/12/30,上櫃,,RWSCCE,
738022,宏捷科永豐27購01,TW22Z7380225,2022/12/30,上櫃,,RWSCCA,
738023,磐亞永豐27購01,TW22Z7380233,2022/12/30,上櫃,,RWSCCA,
738024,元太元大2A購03,TW22Z7380241,2022/12/30,上櫃,,RWSCCA,
738025,六角元大26購01,TW22Z7380258,2022/12/30,上櫃,,RWSCCA,
738026,北基元大26購01,TW22Z7380266,2022/12/30,上櫃,,RWSCCA,
738027,閎康元大26購03,TW22Z7380274,2022/12/30,上櫃,,RWSCCA,
738028,家登國泰29購01,TW23Z7380280,2023/01/03,上櫃,,RWSCCA,
738029,大學光凱基27購01,TW23Z7380298,2023/01/03,上櫃,,RWSCCA,
738030,安勤凱基27購01,TW23Z7380306,2023/01/03,上櫃,,RWSCCA,
738031,鈊象凱基27購03,TW23Z7380314,2023/01/03,上櫃,,RWSCCA,
738032,聯亞凱基27購04,TW23Z7380322,2023/01/03,上櫃,,RWSCCA,
738033,大樹中信2B購01,TW23Z7380330,2023/01/03,上櫃,,RWSCCE,
738034,元太中信2B購01,TW23Z7380348,2023/01/03,上櫃,,RWSCCE,
738035,台半中信28購01,TW23Z7380355,2023/01/03,上櫃,,RWSCCE,
738036,晶宏中信28購01,TW23Z7380363,2023/01/03,上櫃,,RWSCCE,
738037,北基永豐29購01,TW23Z7380371,2023/01/03,上櫃,,RWSCCA,
738038,岳豐永豐28購01,TW23Z7380389,2023/01/03,上櫃,,RWSCCA,
738039,家登永豐28購01,TW23Z7380397,2023/01/03,上櫃,,RWSCCA,
738040,華景電永豐28購01,TW23Z7380405,2023/01/03,上櫃,,RWSCCA,
738041,璟德永豐28購01,TW23Z7380413,2023/01/03,上櫃,,RWSCCA,
738042,安勤元大27購01,TW23Z7380421,2023/01/03,上櫃,,RWSCCA,
738043,昇達科元大27購01,TW23Z7380439,2023/01/03,上櫃,,RWSCCA,
738044,朋程元大27購01,TW23Z7380447,2023/01/03,上櫃,,RWSCCA,
738045,信驊元大27購01,TW23Z7380454,2023/01/03,上櫃,,RWSCCA,
738046,中天國票27購01,TW23Z7380462,2023/01/03,上櫃,,RWSCCA,
738047,中天國票28購01,TW23Z7380470,2023/01/03,上櫃,,RWSCCA,
738048,中天國票28購02,TW23Z7380488,2023/01/03,上櫃,,RWSCCA,
738049,中天國票29購01,TW23Z7380496,2023/01/03,上櫃,,RWSCCA,
738050,中天國票29購02,TW23Z7380504,2023/01/03,上櫃,,RWSCCA,
738051,北基麥證29購01,TW23Z7380512,2023/01/03,上櫃,,RWSCCE,
738052,榮剛康和27購01,TW23Z7380520,2023/01/03,上櫃,,RWSCCA,
738053,元太兆豐28購02,TW23Z7380538,2023/01/03,上櫃,,RWSCCA,
738054,中光電富邦28購01,TW23Z7380546,2023/01/03,上櫃,,RWSCCA,
738055,晶呈富邦27購01,TW23Z7380553,2023/01/03,上櫃,,RWSCCA,
738056,元太元富27購07,TW23Z7380561,2023/01/04,上櫃,,RWSCCA,
738057,家登元富2A購01,TW23Z7380579,2023/01/04,上櫃,,RWSCCA,
738058,聯亞元富27購01,TW23Z7380587,2023/01/04,上櫃,,RWSCCA,
738059,大學光凱基27購02,TW23Z7380595,2023/01/04,上櫃,,RWSCCA,
738060,立端凱基27購04,TW23Z7380603,2023/01/04,上櫃,,RWSCCA,
738061,達爾膚凱基27購01,TW23Z7380611,2023/01/04,上櫃,,RWSCCA,
738062,大學光元大27購01,TW23Z7380629,2023/01/04,上櫃,,RWSCCA,
738063,中天元大27購06,TW23Z7380637,2023/01/04,上櫃,,RWSCCA,
738064,中天元大27購07,TW23Z7380645,2023/01/04,上櫃,,RWSCCA,
738065,中天元大2A購04,TW23Z7380652,2023/01/04,上櫃,,RWSCCA,
738066,元太元大2A購04,TW23Z7380660,2023/01/04,上櫃,,RWSCCA,
738067,信驊元大27購02,TW23Z7380678,2023/01/04,上櫃,,RWSCCA,
738068,榮剛元大27購02,TW23Z7380686,2023/01/04,上櫃,,RWSCCA,
738069,聯亞元大27購01,TW23Z7380694,2023/01/04,上櫃,,RWSCCA,
738070,璟德麥證28購01,TW23Z7380702,2023/01/04,上櫃,,RWSCCE,
738071,北基國票29購01,TW23Z7380710,2023/01/04,上櫃,,RWSCCA,
738072,環球晶康和27購02,TW23Z7380728,2023/01/04,上櫃,,RWSCCA,
738073,泰博群益27購01,TW23Z7380736,2023/01/04,上櫃,,RWSCCA,
738074,群聯群益27購01,TW23Z7380744,2023/01/04,上櫃,,RWSCCA,
738075,鈊象國泰29購01,TW23Z7380751,2023/01/04,上櫃,,RWSCCA,
738076,久元永豐28購01,TW23Z7380769,2023/01/04,上櫃,,RWSCCA,
738077,宏碁資永豐28購01,TW23Z7380777,2023/01/04,上櫃,,RWSCCA,
738078,信昌電永豐28購01,TW23Z7380785,2023/01/04,上櫃,,RWSCCA,
738079,聯亞永豐28購01,TW23Z7380793,2023/01/04,上櫃,,RWSCCA,
738080,穩懋中信2B購01,TW23Z7380801,2023/01/04,上櫃,,RWSCCE,
738081,大學光中信2B購01,TW23Z7380819,2023/01/05,上櫃,,RWSCCE,
738082,宏捷科元富27購01,TW23Z7380827,2023/01/05,上櫃,,RWSCCA,
738083,千附精凱基29購01,TW23Z7380835,2023/01/05,上櫃,,RWSCCA,
738084,家登凱基28購02,TW23Z7380843,2023/01/05,上櫃,,RWSCCA,
738085,泰博凱基27購02,TW23Z7380850,2023/01/05,上櫃,,RWSCCA,
738086,璟德凱基28購01,TW23Z7380868,2023/01/05,上櫃,,RWSCCA,
738087,聯亞凱基27購05,TW23Z7380876,2023/01/05,上櫃,,RWSCCA,
738088,M31國票28購01,TW23Z7380884,2023/01/05,上櫃,,RWSCCA,
738089,昇達科國票27購01,TW23Z7380892,2023/01/05,上櫃,,RWSCCA,
738090,長聖國票28購01,TW23Z7380900,2023/01/05,上櫃,,RWSCCA,
738091,泰博國票28購01,TW23Z7380918,2023/01/05,上櫃,,RWSCCA,
738092,神準國票28購01,TW23Z7380926,2023/01/05,上櫃,,RWSCCA,
738093,日揚麥證27購01,TW23Z7380934,2023/01/05,上櫃,,RWSCCE,
738094,光隆麥證27購01,TW23Z7380942,2023/01/05,上櫃,,RWSCCE,
738095,M31群益27購01,TW23Z7380959,2023/01/05,上櫃,,RWSCCA,
738096,千附精群益29購01,TW23Z7380967,2023/01/05,上櫃,,RWSCCA,
738097,中天群益27購01,TW23Z7380975,2023/01/05,上櫃,,RWSCCA,
738098,同致群益27購02,TW23Z7380983,2023/01/05,上櫃,,RWSCCA,
738099,合晶群益27購02,TW23Z7380991,2023/01/05,上櫃,,RWSCCA,
738100,長聖群益29購01,TW23Z7381007,2023/01/05,上櫃,,RWSCCA,
738101,藏壽司群益29購01,TW23Z7381015,2023/01/05,上櫃,,RWSCCA,
738102,群聯統一2A購01,TW23Z7381023,2023/01/05,上櫃,,RWSCCA,
738103,中天元大27購08,TW23Z7381031,2023/01/05,上櫃,,RWSCCA,
738104,中天元大29購07,TW23Z7381049,2023/01/05,上櫃,,RWSCCA,
738105,信驊元大27購03,TW23Z7381056,2023/01/05,上櫃,,RWSCCA,
738106,家登元大27購01,TW23Z7381064,2023/01/05,上櫃,,RWSCCA,
738107,天宇國票28購01,TW23Z7381072,2023/01/09,上櫃,,RWSCCA,
738108,瓦城國票28購01,TW23Z7381080,2023/01/06,上櫃,,RWSCCA,
738109,健亞國票28購01,TW23Z7381098,2023/01/06,上櫃,,RWSCCA,
738110,瑞基國票28購01,TW23Z7381106,2023/01/06,上櫃,,RWSCCA,
738111,精剛國票28購01,TW23Z7381114,2023/01/09,上櫃,,RWSCCA,
738112,精剛國票28購02,TW23Z7381122,2023/01/10,上櫃,,RWSCCA,
738113,精剛國票28購03,TW23Z7381130,2023/01/09,上櫃,,RWSCCA,
738114,朋程兆豐29購01,TW23Z7381148,2023/01/06,上櫃,,RWSCCA,
738115,正德富邦27購01,TW23Z7381155,2023/01/06,上櫃,,RWSCCA,
